id,cuisine
27396,spanish
48147,chinese
10489,southern_us
12014,indian
4904,indian
36607,greek
12756,mexican
32462,british
42204,vietnamese
246,southern_us
47061,chinese
15908,indian
29572,italian
13458,southern_us
14022,indian
40437,chinese
48136,indian
17687,southern_us
48504,southern_us
22857,southern_us
11465,indian
42107,thai
12514,mexican
46339,indian
8383,southern_us
27362,indian
38646,chinese
44084,filipino
12946,indian
11670,southern_us
34916,indian
2944,indian
33063,italian
26982,southern_us
2231,italian
5118,indian
28258,italian
44113,southern_us
47328,chinese
33937,filipino
40399,italian
23562,vietnamese
12787,indian
13992,japanese
38992,italian
45269,mexican
15211,indian
34602,southern_us
41779,chinese
4179,mexican
37925,japanese
46161,greek
5512,indian
27845,italian
12024,southern_us
41072,indian
17911,spanish
4237,mexican
40442,greek
15522,mexican
6804,chinese
43807,thai
21647,southern_us
22758,italian
32551,southern_us
20470,southern_us
20842,southern_us
43018,indian
45493,indian
42442,southern_us
14655,southern_us
32247,southern_us
32302,italian
42075,mexican
19949,mexican
23352,greek
48549,southern_us
15053,southern_us
23490,indian
12080,japanese
41992,chinese
10618,italian
2870,italian
49226,italian
10052,southern_us
39400,italian
8410,southern_us
15752,mexican
18854,greek
28448,indian
27260,greek
1083,southern_us
21430,greek
46343,indian
12493,italian
14251,indian
37764,indian
3912,southern_us
28477,greek
25100,indian
44515,southern_us
36019,indian
44471,southern_us
27855,indian
47538,southern_us
16954,mexican
5730,thai
29892,southern_us
25581,southern_us
43708,indian
49152,indian
40984,mexican
13050,italian
15031,spanish
42841,southern_us
16325,southern_us
1866,southern_us
29547,indian
24281,cajun_creole
49183,vietnamese
41136,mexican
15790,indian
23832,chinese
4231,indian
5306,southern_us
40103,mexican
45908,indian
34333,indian
19999,mexican
9304,chinese
11613,southern_us
30183,indian
14480,filipino
26493,chinese
46415,italian
23012,indian
2981,italian
31371,italian
8119,indian
48376,french
42957,southern_us
18688,spanish
38876,greek
11197,indian
48216,indian
24611,indian
16761,french
47345,greek
16477,southern_us
31855,indian
403,mexican
48608,southern_us
1985,greek
36249,jamaican
27201,filipino
22141,southern_us
34166,southern_us
4721,southern_us
44230,mexican
21409,greek
29986,southern_us
15401,indian
32341,greek
46266,italian
6633,indian
42713,southern_us
9117,southern_us
16266,italian
36470,southern_us
16164,indian
34712,indian
29117,southern_us
34991,indian
24906,greek
36954,italian
29979,greek
16710,italian
48056,italian
24035,greek
32656,indian
45875,southern_us
1735,indian
35986,indian
45005,southern_us
46636,filipino
31507,southern_us
31348,mexican
28362,indian
33305,indian
36747,southern_us
39897,southern_us
27450,chinese
49579,chinese
24426,southern_us
11507,indian
6093,chinese
49338,indian
11560,indian
49597,southern_us
17865,indian
5995,indian
9707,indian
6888,indian
46148,japanese
19940,southern_us
34637,southern_us
14214,indian
15805,indian
34328,filipino
27174,southern_us
24919,southern_us
33206,mexican
10745,southern_us
41550,mexican
5008,southern_us
10685,mexican
15287,southern_us
25701,southern_us
31525,southern_us
27096,filipino
36113,japanese
48480,indian
1944,italian
26314,greek
10478,vietnamese
15149,indian
5024,indian
1676,french
2869,indian
20079,indian
8053,southern_us
6212,greek
13557,indian
9735,filipino
39956,spanish
21569,southern_us
3269,southern_us
4461,southern_us
41598,southern_us
44612,indian
20150,italian
7278,southern_us
35809,southern_us
21612,mexican
20357,italian
23355,southern_us
27727,italian
34021,southern_us
9970,indian
36438,indian
12079,indian
22380,indian
28065,indian
49690,greek
48671,indian
18509,southern_us
8903,indian
23374,chinese
22475,filipino
28418,indian
42625,indian
44840,italian
42121,indian
2243,indian
18032,chinese
19392,mexican
25679,french
11223,southern_us
35867,southern_us
33842,southern_us
12676,indian
38377,greek
344,southern_us
11864,greek
16895,indian
3001,indian
19195,japanese
3635,indian
23150,southern_us
17502,southern_us
16405,indian
34160,mexican
34495,southern_us
18377,southern_us
18988,mexican
24880,indian
48302,greek
33358,indian
20732,indian
22094,cajun_creole
8638,chinese
35556,mexican
27248,southern_us
15746,greek
46404,southern_us
23323,greek
39018,southern_us
23510,italian
27710,mexican
30540,indian
48945,indian
37197,chinese
27343,filipino
29349,indian
38383,southern_us
46758,mexican
24859,chinese
18292,mexican
32450,indian
35936,chinese
36789,southern_us
19804,mexican
16604,italian
585,indian
29352,indian
48392,italian
44324,indian
5012,greek
19487,italian
17263,mexican
26127,indian
39464,indian
4870,chinese
16171,moroccan
308,indian
19155,southern_us
18736,brazilian
43352,indian
24652,italian
44181,indian
36237,indian
30286,greek
4019,italian
20111,southern_us
35543,greek
25992,indian
8275,mexican
49613,vietnamese
45149,indian
38610,indian
18111,southern_us
35670,italian
30349,chinese
12034,southern_us
20729,southern_us
11458,greek
16423,indian
47404,italian
43875,mexican
43513,southern_us
21894,italian
9350,indian
18519,southern_us
4651,spanish
14831,mexican
32530,thai
44131,indian
36724,southern_us
20264,southern_us
4994,indian
47875,indian
1952,southern_us
6792,southern_us
44853,italian
13807,british
14303,indian
27449,southern_us
20389,french
32028,spanish
9758,mexican
15295,filipino
14904,greek
9534,greek
46950,greek
15648,indian
44473,indian
29833,spanish
3015,italian
43675,southern_us
3329,greek
27359,greek
18163,italian
45238,indian
2146,mexican
17194,italian
15864,greek
6084,indian
44220,italian
1843,indian
4777,indian
27182,southern_us
47648,greek
30068,southern_us
36696,jamaican
47909,indian
19016,southern_us
32683,italian
224,italian
2031,southern_us
26715,thai
23886,mexican
28724,southern_us
46037,filipino
38683,filipino
19328,italian
15324,southern_us
20480,southern_us
43132,mexican
25028,spanish
15859,spanish
13023,southern_us
27838,southern_us
3661,indian
35313,greek
45668,southern_us
3070,greek
20607,italian
33560,chinese
43354,greek
19935,italian
45795,southern_us
42932,mexican
42059,southern_us
47601,indian
31240,chinese
5339,southern_us
8192,greek
4831,filipino
9134,indian
49500,indian
45456,southern_us
47506,indian
43238,italian
43910,italian
36829,thai
2771,southern_us
14712,southern_us
37718,mexican
5264,indian
26273,british
48641,southern_us
46990,indian
26575,italian
43906,french
30518,mexican
45950,indian
15967,italian
25115,southern_us
15112,greek
34860,southern_us
32100,greek
11239,chinese
809,indian
9212,spanish
34741,greek
29409,mexican
39986,greek
21487,southern_us
36981,greek
19115,indian
37110,mexican
36185,indian
26244,mexican
18026,thai
36961,italian
14384,indian
6039,southern_us
31871,indian
35841,indian
16074,southern_us
39180,indian
19331,italian
8658,mexican
49574,indian
25237,southern_us
6947,italian
5309,italian
35914,southern_us
14715,filipino
47994,indian
11508,indian
41662,southern_us
39047,indian
22933,southern_us
5016,chinese
49449,indian
39029,indian
1721,cajun_creole
41864,italian
17358,southern_us
36847,mexican
34812,indian
5486,filipino
2492,chinese
45624,spanish
7576,brazilian
34773,chinese
16904,chinese
4279,mexican
38068,italian
7370,indian
23586,southern_us
48790,mexican
26717,french
32749,greek
42536,indian
5372,indian
37143,british
37244,italian
27674,indian
778,chinese
14686,southern_us
9274,southern_us
37769,southern_us
12871,indian
38528,indian
32968,southern_us
6275,southern_us
4732,southern_us
9452,indian
29194,indian
16627,russian
5127,italian
26447,italian
11489,italian
23884,french
14545,italian
19620,indian
9771,indian
21265,mexican
38249,greek
3483,indian
21262,greek
14605,southern_us
9448,indian
15750,indian
6413,greek
17585,chinese
10057,indian
29462,chinese
18943,southern_us
22591,southern_us
32048,southern_us
32249,greek
39578,japanese
21724,spanish
27119,indian
25094,indian
41200,irish
33033,mexican
21389,jamaican
49103,southern_us
12519,southern_us
26913,indian
12460,italian
3397,southern_us
3502,chinese
42877,cajun_creole
249,cajun_creole
46008,indian
14185,indian
20873,indian
11722,indian
24883,indian
3932,greek
25728,southern_us
16428,southern_us
7887,southern_us
48364,chinese
47197,mexican
28640,southern_us
16758,indian
39135,indian
33302,italian
23677,chinese
25509,mexican
35746,indian
46195,greek
19788,indian
18888,southern_us
21153,indian
44672,southern_us
48707,indian
2232,mexican
36081,indian
948,italian
24512,southern_us
24382,southern_us
40648,southern_us
48886,southern_us
21967,mexican
40119,southern_us
38221,indian
49494,cajun_creole
17286,indian
10421,indian
13088,italian
34348,french
15405,indian
15218,southern_us
40233,vietnamese
26098,indian
17221,mexican
25198,filipino
22532,thai
41563,southern_us
2554,indian
38170,mexican
29476,indian
33384,indian
5770,chinese
5628,chinese
44069,greek
18530,indian
22369,indian
9498,greek
26476,italian
29939,greek
9336,indian
26377,mexican
18442,jamaican
13470,indian
34689,southern_us
11016,southern_us
28985,italian
25293,southern_us
569,southern_us
29992,japanese
20363,mexican
6981,southern_us
30154,chinese
39960,southern_us
25975,southern_us
4029,indian
49081,indian
7493,indian
10393,southern_us
6915,italian
42310,italian
15612,mexican
23160,indian
37897,british
44731,italian
3460,southern_us
29855,greek
31140,chinese
4481,southern_us
30882,indian
511,southern_us
1120,spanish
42651,mexican
18209,indian
38368,indian
31783,chinese
37589,southern_us
17752,japanese
37020,indian
19503,jamaican
2718,southern_us
28365,southern_us
45843,spanish
4514,filipino
4311,indian
41356,greek
12022,southern_us
6846,indian
8983,mexican
47589,southern_us
14859,indian
20035,italian
732,thai
38568,southern_us
10871,chinese
42540,indian
48782,indian
17988,greek
8147,korean
32029,indian
25598,indian
8695,chinese
11213,indian
21053,southern_us
29154,southern_us
33691,italian
32129,italian
43787,chinese
40642,italian
39782,indian
38430,greek
33438,filipino
31602,southern_us
17581,indian
25169,indian
35755,italian
33544,mexican
34252,indian
30764,southern_us
44946,italian
716,italian
24668,southern_us
24270,chinese
13165,italian
33758,southern_us
3090,vietnamese
43987,greek
39021,indian
44460,indian
29876,southern_us
17737,indian
36772,indian
18174,southern_us
20924,southern_us
39098,italian
32571,mexican
26957,indian
11363,southern_us
20736,southern_us
42639,chinese
43350,indian
15451,italian
45175,indian
5652,italian
1569,indian
39036,thai
13673,chinese
1550,mexican
38553,southern_us
38594,indian
3220,mexican
24686,chinese
10863,italian
46683,greek
5113,mexican
34967,filipino
15420,mexican
9607,southern_us
7190,mexican
7482,indian
3928,italian
11288,italian
1948,indian
6590,indian
20275,indian
14212,southern_us
47990,southern_us
36653,greek
22436,indian
34790,italian
45752,southern_us
19159,mexican
14515,french
27510,indian
38699,indian
34959,southern_us
7206,indian
2316,italian
18823,mexican
1909,southern_us
48313,southern_us
5844,southern_us
29975,italian
41091,mexican
9532,southern_us
46569,greek
10399,chinese
42934,southern_us
2688,indian
27095,indian
12476,southern_us
23070,jamaican
9837,italian
45829,indian
31887,southern_us
28518,indian
47168,southern_us
45321,indian
20662,italian
9699,italian
41018,indian
705,southern_us
42898,southern_us
633,indian
31443,mexican
18613,mexican
19060,indian
17845,indian
1534,indian
41786,irish
31656,southern_us
17330,mexican
7048,greek
7938,southern_us
46208,indian
33759,italian
5526,southern_us
26943,mexican
20701,italian
35701,thai
36687,indian
21401,southern_us
376,indian
6980,greek
39402,italian
43095,mexican
18576,indian
39720,indian
17526,italian
27549,southern_us
27123,greek
22979,southern_us
46113,indian
31557,indian
20414,italian
14487,chinese
24881,italian
17955,southern_us
39109,mexican
35576,french
25876,southern_us
24669,mexican
22261,japanese
832,chinese
29742,greek
21381,indian
34322,greek
7224,chinese
17978,indian
9438,indian
9458,indian
41045,indian
34614,southern_us
16651,italian
8230,british
39372,southern_us
39357,italian
44341,italian
42052,southern_us
45208,chinese
28626,mexican
48345,chinese
37791,brazilian
15227,filipino
24053,japanese
17716,italian
6087,indian
28000,mexican
4320,spanish
21783,mexican
16148,mexican
47562,greek
31541,greek
43574,indian
45475,greek
16953,indian
5239,chinese
4595,indian
37279,british
33264,italian
30484,mexican
9200,indian
7457,chinese
42413,japanese
18484,thai
20985,mexican
29503,indian
45242,italian
46953,indian
13948,mexican
1623,indian
33251,spanish
6148,italian
30392,southern_us
144,mexican
20602,southern_us
48085,southern_us
14896,southern_us
47518,thai
29161,mexican
39363,mexican
694,southern_us
3887,southern_us
12671,southern_us
31117,southern_us
14714,mexican
29993,indian
20639,southern_us
17665,greek
3969,indian
11014,mexican
19530,southern_us
17271,indian
30457,indian
22989,indian
45756,indian
20297,indian
10942,southern_us
35686,mexican
13032,greek
7951,cajun_creole
20432,southern_us
17971,mexican
4128,italian
7589,southern_us
18816,chinese
12650,thai
418,indian
36366,indian
32991,southern_us
6424,italian
8134,indian
39280,southern_us
3091,southern_us
23382,italian
34090,indian
23320,indian
14962,greek
42047,mexican
44805,indian
36584,french
3016,indian
6391,southern_us
38188,mexican
1784,southern_us
18300,spanish
3856,italian
41841,chinese
16837,greek
23687,indian
38118,indian
27801,mexican
17096,chinese
20235,southern_us
13288,indian
26749,italian
19084,southern_us
35200,indian
41073,indian
28016,greek
18431,greek
22228,mexican
27456,indian
325,italian
6543,greek
7062,southern_us
49221,southern_us
44536,southern_us
24865,indian
26543,indian
10096,southern_us
38273,indian
6710,southern_us
49243,italian
19624,greek
24435,italian
14883,greek
22516,italian
587,southern_us
40539,greek
11208,indian
18273,indian
22762,japanese
13300,spanish
42245,italian
14177,greek
4184,indian
14277,southern_us
41308,mexican
34438,greek
9805,chinese
38007,italian
23919,indian
13945,indian
32279,indian
17456,indian
47941,southern_us
32310,italian
44442,greek
14163,italian
27573,italian
777,indian
44116,indian
13347,mexican
29348,vietnamese
14219,southern_us
39983,southern_us
33682,indian
21443,indian
47642,southern_us
1759,southern_us
1205,southern_us
4794,filipino
17408,southern_us
34666,indian
40237,indian
13778,italian
41289,italian
3560,southern_us
35830,greek
11151,southern_us
12789,southern_us
21166,southern_us
24716,italian
25586,southern_us
11046,southern_us
31793,indian
28746,spanish
7226,southern_us
30991,southern_us
47476,french
30626,southern_us
49367,indian
35754,indian
4247,southern_us
49423,italian
22295,indian
2749,southern_us
685,southern_us
30988,southern_us
46285,italian
40492,southern_us
22264,italian
15921,italian
388,indian
33121,indian
35685,indian
4416,greek
17725,italian
39525,mexican
27034,indian
28470,southern_us
38953,southern_us
20045,southern_us
12896,indian
39573,indian
8838,indian
15399,indian
39439,southern_us
26837,chinese
41220,indian
35968,filipino
24335,italian
10983,japanese
5516,southern_us
38894,indian
11887,southern_us
31306,greek
38578,indian
3561,indian
45095,indian
30969,southern_us
14389,southern_us
29670,thai
40995,indian
33629,indian
10616,southern_us
30886,italian
18995,indian
31098,filipino
34607,southern_us
48989,southern_us
44542,chinese
47075,indian
19228,chinese
2685,southern_us
11686,indian
9610,southern_us
30405,indian
43666,indian
32892,greek
44741,indian
6791,indian
440,italian
22693,mexican
24328,chinese
13800,indian
23873,indian
12767,cajun_creole
5929,southern_us
20645,southern_us
20999,cajun_creole
29995,british
35223,indian
22414,mexican
23410,chinese
36558,japanese
13704,indian
41952,indian
46915,cajun_creole
47170,southern_us
2295,indian
46128,southern_us
48349,mexican
1482,indian
26589,greek
9418,greek
31356,british
16052,indian
43594,southern_us
29099,indian
23472,italian
34914,spanish
19404,indian
28299,italian
12314,southern_us
6047,southern_us
37581,greek
12750,filipino
17498,chinese
7694,greek
14531,indian
26628,mexican
8205,greek
25101,southern_us
29045,greek
20917,indian
8311,indian
10213,chinese
15241,thai
46132,indian
15349,italian
22580,indian
47335,italian
17759,southern_us
27633,indian
42313,southern_us
47272,indian
4553,italian
15235,indian
34102,mexican
21227,british
9782,italian
6913,italian
11944,chinese
19035,indian
9848,indian
42745,mexican
40846,southern_us
27618,mexican
41067,southern_us
13555,indian
18063,mexican
16962,indian
8415,indian
19041,indian
38889,indian
32528,mexican
21750,italian
11344,indian
27945,indian
37025,indian
789,indian
25084,chinese
6024,southern_us
14741,indian
20468,chinese
26963,italian
1451,indian
27745,indian
31347,italian
46592,italian
38107,indian
5987,southern_us
1808,italian
23783,greek
28618,italian
36764,indian
11326,southern_us
3020,indian
24326,southern_us
34002,filipino
11499,southern_us
9268,southern_us
49368,chinese
44720,indian
13127,indian
34494,italian
48382,indian
18585,filipino
40052,indian
46321,southern_us
49561,southern_us
9453,southern_us
19555,mexican
17833,italian
10196,southern_us
35996,indian
22530,southern_us
44176,southern_us
2669,italian
10896,indian
7343,indian
46255,chinese
27043,southern_us
20998,southern_us
12357,mexican
36339,southern_us
45086,chinese
37690,indian
37829,indian
3537,southern_us
5150,indian
13,southern_us
44579,southern_us
8749,southern_us
131,southern_us
44306,indian
19202,italian
21300,southern_us
27286,indian
18297,italian
4388,mexican
22234,southern_us
7359,jamaican
39947,indian
6855,indian
46057,italian
33950,italian
36009,southern_us
23732,greek
21316,indian
32806,southern_us
34343,southern_us
11973,indian
2380,southern_us
30667,indian
42364,indian
30258,spanish
34109,southern_us
5265,italian
123,southern_us
12498,italian
23713,italian
25176,italian
28576,indian
32563,southern_us
38829,indian
3835,indian
1960,italian
43991,southern_us
45136,indian
41554,southern_us
10118,japanese
43827,mexican
32583,southern_us
31949,italian
23574,chinese
28211,japanese
21793,mexican
25914,southern_us
34735,indian
26071,thai
9476,southern_us
29443,southern_us
16966,chinese
6457,southern_us
25882,indian
48390,greek
28356,southern_us
15699,filipino
2090,spanish
4686,filipino
27937,thai
25560,indian
38937,greek
48670,indian
2547,indian
17442,southern_us
28669,southern_us
4410,mexican
36917,mexican
46755,indian
25321,southern_us
47019,indian
33077,filipino
11593,italian
44295,mexican
46632,italian
18503,southern_us
29030,greek
32516,southern_us
35128,southern_us
41715,indian
49185,indian
35517,southern_us
13909,indian
36886,southern_us
29304,mexican
29577,southern_us
24570,southern_us
29466,indian
10724,japanese
30026,italian
37133,indian
29346,indian
32871,thai
46420,filipino
29083,italian
4402,greek
15877,italian
33448,indian
3541,southern_us
27704,indian
28658,southern_us
23793,indian
11040,indian
28419,southern_us
37086,italian
13965,italian
28674,greek
5645,italian
20756,mexican
15548,southern_us
14495,indian
11989,indian
47482,indian
14101,southern_us
1289,southern_us
49473,mexican
39161,indian
14452,southern_us
31489,filipino
15599,southern_us
28440,french
33624,mexican
24090,southern_us
16137,greek
4819,italian
1377,indian
47636,indian
25907,filipino
35894,mexican
20315,southern_us
27199,indian
34055,italian
26938,indian
5734,mexican
32241,italian
2163,indian
20340,italian
6278,indian
49404,southern_us
36731,mexican
29165,southern_us
24932,indian
6591,indian
14644,indian
43518,chinese
28979,mexican
45821,southern_us
26627,southern_us
39139,japanese
3026,thai
13204,spanish
762,chinese
28036,indian
46514,southern_us
34536,indian
36484,indian
5676,spanish
13715,indian
43019,southern_us
2471,indian
34065,greek
39362,southern_us
4987,indian
28414,greek
8710,southern_us
6610,indian
28847,filipino
10560,indian
32993,greek
16912,mexican
35262,greek
46936,chinese
14553,southern_us
17471,chinese
22897,southern_us
2789,southern_us
3897,indian
22751,greek
16566,japanese
23033,indian
30500,southern_us
13018,indian
13077,southern_us
9177,thai
16012,southern_us
5293,indian
35451,indian
5591,indian
44443,mexican
36811,indian
7031,indian
11475,italian
5556,italian
33728,indian
46703,southern_us
41776,italian
4099,greek
4251,indian
29381,southern_us
30300,indian
27494,greek
48254,chinese
32789,indian
44569,chinese
44160,southern_us
18762,mexican
23808,southern_us
11875,greek
35843,indian
4948,mexican
34713,chinese
8352,italian
28407,southern_us
3506,southern_us
44338,chinese
38464,indian
1139,italian
12287,indian
27031,chinese
42153,southern_us
42686,indian
44415,mexican
10072,southern_us
8618,greek
14153,southern_us
23825,greek
21440,indian
13366,southern_us
24979,indian
33437,spanish
4864,indian
33017,spanish
15122,southern_us
42731,filipino
8281,southern_us
2812,southern_us
30683,southern_us
24249,indian
12169,cajun_creole
28629,southern_us
32774,southern_us
15181,spanish
44314,southern_us
37583,italian
28069,indian
33503,filipino
24015,greek
39333,chinese
13414,italian
4855,southern_us
6512,indian
21974,greek
9062,spanish
6243,greek
10675,mexican
35788,southern_us
37372,filipino
28810,indian
23045,italian
21296,indian
33484,indian
30045,indian
17354,indian
30061,italian
41671,mexican
13160,indian
43260,chinese
43992,filipino
16117,greek
30403,greek
37331,southern_us
5456,indian
26893,southern_us
44470,southern_us
38130,italian
9361,southern_us
19320,italian
3545,korean
25778,southern_us
34074,filipino
34216,brazilian
38817,southern_us
20749,southern_us
31535,italian
2052,southern_us
18186,mexican
49595,southern_us
47592,italian
26011,italian
23403,indian
8005,japanese
19517,french
10157,mexican
47071,southern_us
22469,greek
26224,greek
29482,indian
8227,chinese
12580,southern_us
26385,indian
49610,southern_us
6446,indian
1766,mexican
19538,chinese
44811,southern_us
16844,mexican
28777,italian
28282,greek
15025,italian
35345,indian
21527,indian
26997,indian
40454,indian
2828,cajun_creole
18980,cajun_creole
13604,indian
9911,indian
49684,indian
5056,southern_us
2990,italian
32016,southern_us
37476,indian
33761,chinese
20280,southern_us
19266,greek
17492,greek
29376,indian
39788,southern_us
606,chinese
28514,brazilian
8497,filipino
14688,southern_us
6514,mexican
22222,mexican
40303,mexican
23173,brazilian
26842,italian
38197,southern_us
6680,indian
11165,mexican
10077,indian
10703,greek
32046,indian
40961,indian
35596,indian
1653,mexican
3886,southern_us
14121,indian
36351,indian
32915,italian
5386,indian
40215,mexican
183,italian
24641,chinese
47715,southern_us
34390,southern_us
712,thai
12535,chinese
49435,indian
30517,southern_us
3489,indian
1636,mexican
30044,indian
24095,mexican
22105,thai
24627,japanese
38840,mexican
9246,greek
32088,mexican
38769,chinese
5657,southern_us
15325,indian
28603,indian
42188,indian
30446,southern_us
1757,chinese
32710,southern_us
2136,greek
27690,indian
35074,indian
48873,southern_us
39277,southern_us
28708,italian
45762,italian
37933,indian
4491,moroccan
35597,southern_us
15163,italian
25745,spanish
49614,southern_us
41946,italian
6372,italian
39604,mexican
42983,indian
19983,indian
21892,indian
20647,greek
47368,japanese
3557,southern_us
41749,southern_us
31498,italian
19271,southern_us
15640,italian
26181,italian
22491,southern_us
31939,chinese
35961,greek
9811,jamaican
40599,indian
40190,southern_us
16581,italian
22637,jamaican
37123,mexican
36020,indian
2226,greek
43012,southern_us
13134,spanish
18749,greek
1692,british
10138,southern_us
25235,indian
13955,greek
42655,chinese
12415,southern_us
7502,greek
27394,indian
44210,mexican
5331,indian
25173,southern_us
48988,southern_us
20735,indian
22048,greek
27644,indian
43242,mexican
28368,southern_us
2429,italian
25477,mexican
30938,mexican
29877,southern_us
30451,italian
48987,indian
17989,greek
13439,indian
33444,indian
38794,southern_us
37227,italian
39679,southern_us
34234,southern_us
38038,chinese
7274,mexican
18018,greek
11450,southern_us
48160,cajun_creole
21288,southern_us
34704,spanish
46684,greek
7049,indian
9116,thai
22485,greek
6346,indian
40269,southern_us
35850,southern_us
1429,filipino
19739,indian
38972,indian
39570,indian
43463,italian
21757,italian
36070,mexican
40550,mexican
22914,thai
15074,indian
41576,mexican
46372,greek
8751,italian
47378,italian
21143,chinese
3818,italian
48486,mexican
23388,southern_us
37216,cajun_creole
13142,southern_us
828,indian
18468,chinese
25554,southern_us
9863,greek
12771,chinese
3066,southern_us
35442,indian
25696,southern_us
38136,mexican
35825,italian
28933,indian
34629,southern_us
22169,greek
7028,southern_us
37204,mexican
16980,mexican
27356,mexican
11736,southern_us
1632,indian
1073,southern_us
8236,indian
42866,greek
30904,thai
35258,italian
17290,southern_us
35929,italian
46072,southern_us
46763,southern_us
47664,italian
45625,indian
31177,indian
33941,indian
12272,indian
48146,southern_us
11812,greek
42795,southern_us
14372,italian
2964,italian
9236,thai
18992,filipino
30902,indian
30939,greek
20108,indian
6562,indian
46412,japanese
8034,indian
37521,indian
46651,greek
32493,indian
3251,southern_us
31825,southern_us
2676,southern_us
32140,southern_us
5326,italian
38240,italian
45874,filipino
17253,japanese
25292,southern_us
48666,indian
49278,southern_us
47903,indian
42062,italian
27885,southern_us
21229,mexican
47629,southern_us
16695,indian
5355,southern_us
45369,indian
25736,japanese
29882,indian
38900,indian
1508,southern_us
2526,indian
16563,mexican
49060,greek
31448,southern_us
36746,southern_us
1280,southern_us
41950,brazilian
25948,indian
35444,indian
2881,greek
44080,southern_us
4446,italian
47106,indian
15521,chinese
44359,southern_us
48967,southern_us
1599,italian
44514,indian
7140,indian
27656,southern_us
35581,southern_us
6359,filipino
41639,italian
42680,southern_us
31520,spanish
47846,mexican
7993,italian
2996,indian
27737,thai
27427,indian
3734,indian
44673,southern_us
43924,indian
18628,greek
3596,greek
37666,southern_us
14633,italian
36259,indian
19752,indian
16697,indian
9550,moroccan
20813,cajun_creole
34356,indian
3583,italian
14148,southern_us
28329,greek
166,southern_us
12368,southern_us
32261,thai
35306,southern_us
1414,indian
45051,italian
20767,mexican
23450,indian
404,indian
527,japanese
25416,vietnamese
25409,mexican
34603,indian
20266,mexican
9513,southern_us
7794,indian
19429,indian
11328,italian
49242,mexican
40411,chinese
46424,italian
1634,indian
47221,thai
3963,indian
15515,southern_us
6735,mexican
41899,southern_us
36222,indian
24468,southern_us
9876,italian
33614,french
42279,southern_us
46846,indian
34711,southern_us
39556,southern_us
1064,cajun_creole
30080,spanish
6076,italian
5670,indian
44525,indian
19743,indian
36205,southern_us
9030,italian
39755,chinese
39434,chinese
37803,italian
30053,greek
11661,greek
17918,southern_us
44237,indian
38536,italian
47369,greek
6108,mexican
16807,indian
41329,indian
33582,korean
9570,indian
47129,italian
14268,southern_us
8395,southern_us
38977,greek
22716,indian
25753,southern_us
12018,southern_us
31659,chinese
21149,greek
10328,indian
33585,greek
29192,italian
46733,italian
12887,indian
24354,indian
39237,greek
19430,indian
39895,italian
34566,italian
17889,filipino
40652,indian
31395,filipino
35908,indian
18341,southern_us
17745,indian
40560,indian
25097,italian
31430,spanish
25484,indian
43668,french
2184,indian
12106,filipino
25747,indian
11423,southern_us
22403,indian
2880,japanese
15445,spanish
9825,southern_us
31607,indian
9341,indian
2406,indian
28466,indian
8619,southern_us
16097,indian
11652,mexican
16852,spanish
29111,spanish
33602,chinese
35,mexican
47741,southern_us
39820,spanish
25332,chinese
5720,filipino
19634,southern_us
34851,chinese
14117,chinese
12195,british
33665,greek
46228,italian
15964,greek
47502,japanese
41865,greek
46055,indian
8863,southern_us
48658,italian
42251,french
33164,italian
24526,southern_us
39431,indian
3893,southern_us
34175,southern_us
6727,chinese
17230,southern_us
24579,mexican
15873,indian
3703,indian
27030,mexican
9149,southern_us
16152,spanish
49665,southern_us
27036,greek
8341,southern_us
30384,southern_us
32883,indian
29047,southern_us
31964,southern_us
7011,southern_us
46301,indian
3495,indian
11949,italian
975,indian
15529,southern_us
15372,mexican
5176,greek
13631,italian
42028,italian
4936,southern_us
26471,southern_us
43833,italian
47933,indian
38373,mexican
5780,filipino
46303,italian
27308,southern_us
10340,indian
48900,indian
876,southern_us
10446,indian
15082,southern_us
31706,indian
24885,southern_us
34944,indian
7917,mexican
5923,indian
44272,greek
41074,greek
381,indian
16053,italian
37470,spanish
23027,indian
42078,southern_us
13183,greek
14828,greek
15394,mexican
46300,indian
38963,spanish
679,italian
34558,indian
31528,southern_us
45629,indian
5034,spanish
35031,indian
13237,mexican
42339,southern_us
3911,southern_us
20409,greek
24741,greek
18381,indian
7572,greek
24226,spanish
19945,mexican
31809,greek
17903,southern_us
48664,southern_us
14122,greek
3175,spanish
3403,southern_us
11062,southern_us
16629,spanish
11349,italian
14353,italian
25633,indian
11424,mexican
36024,indian
7151,southern_us
12777,mexican
34289,southern_us
13904,spanish
40792,indian
11649,indian
227,greek
10396,southern_us
6559,chinese
14195,southern_us
21511,southern_us
431,filipino
5651,southern_us
20754,indian
24905,southern_us
16731,filipino
9006,greek
43909,southern_us
28526,greek
31141,southern_us
39787,southern_us
35320,southern_us
25077,indian
2902,greek
34305,southern_us
6174,southern_us
24695,greek
12211,indian
13227,indian
728,southern_us
21635,indian
14011,indian
5861,southern_us
9976,indian
49218,indian
27684,southern_us
11095,chinese
47314,indian
41901,southern_us
5859,southern_us
3947,indian
14030,mexican
10056,greek
39408,spanish
35283,italian
13994,italian
36302,british
16113,vietnamese
47207,indian
36198,chinese
21134,indian
49070,greek
8030,greek
31802,southern_us
36511,indian
7785,greek
38965,indian
31453,greek
43100,southern_us
32307,french
45405,southern_us
28532,indian
16092,southern_us
29029,indian
