"id","cuisine"
45929,"italian"
12768,"greek"
924,"southern_us"
13258,"japanese"
7955,"indian"
37056,"southern_us"
17934,"southern_us"
5843,"indian"
46881,"italian"
4049,"mexican"
24173,"southern_us"
4683,"italian"
32612,"italian"
11314,"southern_us"
13550,"mexican"
2483,"indian"
9573,"greek"
34113,"filipino"
37865,"filipino"
36951,"brazilian"
4703,"greek"
10734,"indian"
40444,"southern_us"
44334,"southern_us"
35991,"greek"
34020,"southern_us"
3743,"chinese"
18305,"chinese"
7877,"italian"
10606,"southern_us"
30584,"southern_us"
9266,"indian"
35196,"italian"
41070,"mexican"
25930,"greek"
48564,"southern_us"
14213,"thai"
6618,"southern_us"
18479,"southern_us"
10279,"british"
30750,"southern_us"
45701,"spanish"
22947,"chinese"
6467,"indian"
16365,"indian"
7184,"greek"
23270,"southern_us"
41805,"southern_us"
7537,"southern_us"
18616,"chinese"
42857,"indian"
37906,"irish"
16846,"greek"
573,"southern_us"
26657,"southern_us"
12408,"southern_us"
38232,"southern_us"
33447,"greek"
40227,"southern_us"
35760,"greek"
1385,"greek"
47866,"italian"
30871,"japanese"
22604,"filipino"
39397,"greek"
38782,"jamaican"
45343,"italian"
26112,"indian"
10209,"italian"
31702,"japanese"
37943,"japanese"
23471,"japanese"
3529,"mexican"
46794,"italian"
16626,"southern_us"
32361,"greek"
20932,"cajun_creole"
11183,"indian"
33661,"greek"
12681,"mexican"
2450,"spanish"
23979,"southern_us"
18465,"italian"
28234,"greek"
47449,"italian"
33869,"indian"
4924,"mexican"
18862,"indian"
30556,"indian"
35762,"southern_us"
7396,"southern_us"
21232,"southern_us"
18299,"greek"
35468,"jamaican"
42838,"southern_us"
33972,"southern_us"
46021,"italian"
1627,"japanese"
28873,"greek"
38927,"mexican"
25262,"filipino"
19152,"greek"
11061,"southern_us"
27000,"mexican"
37396,"chinese"
47358,"mexican"
47825,"italian"
24681,"southern_us"
37706,"mexican"
44056,"southern_us"
38298,"italian"
30788,"greek"
36144,"italian"
21792,"southern_us"
31745,"mexican"
15104,"southern_us"
30589,"indian"
14235,"indian"
2608,"southern_us"
34828,"southern_us"
3282,"greek"
4336,"japanese"
25666,"japanese"
17831,"southern_us"
17008,"southern_us"
35845,"southern_us"
19494,"southern_us"
30797,"southern_us"
33763,"mexican"
19950,"southern_us"
23089,"southern_us"
32074,"chinese"
49640,"greek"
8403,"chinese"
15879,"southern_us"
7949,"southern_us"
31483,"filipino"
32928,"thai"
27647,"southern_us"
34616,"southern_us"
21113,"southern_us"
41599,"southern_us"
23924,"chinese"
36335,"italian"
36194,"filipino"
10980,"mexican"
45999,"southern_us"
3943,"filipino"
188,"southern_us"
5799,"greek"
20964,"southern_us"
2716,"greek"
5464,"italian"
17640,"greek"
39437,"jamaican"
14835,"indian"
3094,"spanish"
14826,"spanish"
30173,"southern_us"
37811,"italian"
22363,"korean"
6369,"southern_us"
26850,"southern_us"
48887,"italian"
44405,"greek"
21477,"southern_us"
32697,"indian"
38843,"southern_us"
20076,"greek"
26429,"mexican"
35648,"filipino"
41794,"southern_us"
22100,"greek"
30216,"southern_us"
17656,"filipino"
17317,"greek"
4928,"greek"
43965,"italian"
6404,"southern_us"
12274,"chinese"
6651,"southern_us"
40406,"italian"
40933,"british"
23419,"mexican"
37867,"japanese"
28834,"greek"
23912,"japanese"
4791,"mexican"
36354,"japanese"
32298,"southern_us"
44577,"japanese"
48859,"southern_us"
32485,"greek"
8394,"spanish"
7708,"italian"
38385,"southern_us"
22622,"filipino"
29716,"indian"
44462,"southern_us"
9422,"southern_us"
22499,"mexican"
36,"italian"
434,"greek"
5479,"southern_us"
42420,"southern_us"
47346,"southern_us"
44568,"southern_us"
38650,"greek"
19191,"greek"
22848,"greek"
17886,"mexican"
6036,"southern_us"
38608,"southern_us"
12890,"chinese"
15709,"japanese"
13125,"southern_us"
48454,"italian"
36627,"southern_us"
47884,"southern_us"
28,"japanese"
45365,"italian"
40795,"southern_us"
17651,"indian"
1530,"indian"
17604,"chinese"
4700,"mexican"
24972,"greek"
23525,"southern_us"
7092,"greek"
43757,"mexican"
4808,"japanese"
7249,"southern_us"
27589,"southern_us"
47523,"japanese"
44244,"italian"
10383,"chinese"
37285,"southern_us"
21332,"indian"
7311,"greek"
28052,"southern_us"
31653,"italian"
1740,"greek"
5484,"southern_us"
41406,"mexican"
41907,"southern_us"
46515,"mexican"
38392,"greek"
15925,"japanese"
5094,"japanese"
31816,"italian"
35713,"greek"
31296,"southern_us"
41640,"italian"
22419,"indian"
47874,"southern_us"
6570,"italian"
6936,"southern_us"
34063,"southern_us"
34141,"italian"
44572,"southern_us"
28425,"southern_us"
38481,"mexican"
18955,"greek"
46466,"italian"
5692,"southern_us"
39836,"mexican"
33718,"greek"
36250,"greek"
286,"indian"
29766,"italian"
20541,"southern_us"
31173,"greek"
46440,"southern_us"
23905,"french"
37232,"japanese"
8517,"southern_us"
21249,"southern_us"
32700,"southern_us"
22845,"italian"
45461,"greek"
1307,"southern_us"
30010,"greek"
21646,"southern_us"
28148,"greek"
26450,"southern_us"
16602,"mexican"
9928,"southern_us"
27063,"southern_us"
22273,"southern_us"
12744,"indian"
28272,"italian"
30350,"japanese"
23362,"southern_us"
13645,"greek"
16942,"southern_us"
34970,"italian"
27829,"japanese"
38058,"mexican"
13256,"thai"
31859,"italian"
43027,"southern_us"
22235,"chinese"
2933,"southern_us"
45981,"italian"
11460,"southern_us"
33770,"southern_us"
24399,"greek"
8006,"japanese"
48885,"filipino"
42585,"southern_us"
40160,"mexican"
45541,"filipino"
22410,"mexican"
26226,"filipino"
4591,"indian"
5457,"spanish"
39085,"italian"
24040,"mexican"
6576,"italian"
34310,"southern_us"
27350,"greek"
9968,"indian"
2464,"greek"
27952,"chinese"
43388,"mexican"
33143,"spanish"
28083,"indian"
15927,"mexican"
10255,"southern_us"
8011,"italian"
5195,"chinese"
36015,"southern_us"
40910,"southern_us"
11309,"japanese"
47556,"southern_us"
27958,"filipino"
27198,"southern_us"
643,"french"
40853,"southern_us"
15815,"japanese"
2063,"french"
19827,"southern_us"
33443,"italian"
44632,"chinese"
26773,"italian"
3203,"italian"
32873,"southern_us"
24806,"thai"
45942,"spanish"
1324,"southern_us"
32526,"japanese"
48093,"greek"
48942,"greek"
8845,"italian"
11546,"greek"
44358,"southern_us"
3209,"italian"
10553,"italian"
44430,"italian"
44712,"italian"
16351,"indian"
44644,"greek"
31670,"japanese"
49147,"southern_us"
19750,"brazilian"
48121,"indian"
22722,"italian"
9910,"japanese"
14236,"spanish"
48341,"southern_us"
23190,"indian"
20362,"mexican"
44794,"southern_us"
39419,"greek"
13526,"italian"
42270,"japanese"
37208,"southern_us"
33824,"greek"
29953,"italian"
16387,"filipino"
37672,"southern_us"
1868,"greek"
24984,"chinese"
47128,"spanish"
44303,"japanese"
20318,"mexican"
7513,"southern_us"
13261,"indian"
19259,"southern_us"
31103,"southern_us"
24037,"italian"
29984,"southern_us"
28159,"southern_us"
5318,"greek"
23962,"mexican"
2084,"greek"
41793,"british"
18960,"italian"
17025,"japanese"
15510,"southern_us"
36832,"japanese"
20643,"southern_us"
4154,"southern_us"
10510,"chinese"
45117,"southern_us"
43403,"italian"
42471,"southern_us"
6942,"italian"
33309,"southern_us"
6689,"southern_us"
48687,"italian"
9880,"greek"
25590,"japanese"
21842,"japanese"
27151,"southern_us"
565,"japanese"
21740,"indian"
42399,"italian"
35928,"greek"
47060,"southern_us"
43147,"indian"
16625,"greek"
16769,"japanese"
12515,"southern_us"
14731,"southern_us"
11658,"japanese"
49467,"vietnamese"
19749,"cajun_creole"
39723,"chinese"
5722,"italian"
31967,"southern_us"
39857,"japanese"
16534,"italian"
27334,"southern_us"
32215,"southern_us"
34903,"greek"
24990,"southern_us"
31307,"indian"
38874,"italian"
24130,"italian"
27816,"chinese"
939,"chinese"
38293,"southern_us"
7889,"cajun_creole"
22114,"southern_us"
24614,"chinese"
48827,"indian"
3387,"southern_us"
41676,"southern_us"
3152,"mexican"
38805,"southern_us"
27078,"japanese"
34940,"southern_us"
16855,"chinese"
41891,"southern_us"
36715,"indian"
49455,"mexican"
26522,"spanish"
28420,"greek"
329,"italian"
18986,"mexican"
31705,"southern_us"
7402,"greek"
10212,"southern_us"
10640,"chinese"
38014,"southern_us"
5172,"greek"
26986,"southern_us"
5088,"filipino"
24522,"greek"
1900,"italian"
4801,"southern_us"
27932,"chinese"
30941,"italian"
42354,"southern_us"
48854,"indian"
39058,"italian"
34294,"southern_us"
46593,"southern_us"
22582,"spanish"
36937,"thai"
34596,"greek"
42570,"british"
10147,"spanish"
44796,"southern_us"
46819,"greek"
30905,"southern_us"
34980,"italian"
49265,"southern_us"
37563,"southern_us"
25673,"mexican"
14267,"southern_us"
32410,"southern_us"
26392,"indian"
27384,"italian"
43045,"southern_us"
22576,"mexican"
11597,"greek"
22656,"french"
47811,"greek"
7925,"italian"
14860,"japanese"
27525,"chinese"
7798,"southern_us"
10848,"southern_us"
19062,"japanese"
32224,"southern_us"
11529,"mexican"
12155,"japanese"
30628,"japanese"
21909,"thai"
14291,"indian"
3323,"southern_us"
6502,"japanese"
25833,"southern_us"
31108,"southern_us"
47484,"southern_us"
27396,"spanish"
48147,"chinese"
10489,"southern_us"
12014,"japanese"
4904,"southern_us"
36607,"greek"
12756,"mexican"
32462,"british"
42204,"vietnamese"
246,"southern_us"
47061,"chinese"
15908,"indian"
29572,"italian"
13458,"southern_us"
14022,"southern_us"
40437,"chinese"
48136,"southern_us"
17687,"southern_us"
48504,"southern_us"
22857,"southern_us"
11465,"indian"
42107,"thai"
12514,"mexican"
46339,"indian"
8383,"southern_us"
27362,"japanese"
38646,"chinese"
44084,"filipino"
12946,"filipino"
11670,"southern_us"
34916,"japanese"
2944,"indian"
33063,"italian"
26982,"southern_us"
2231,"italian"
5118,"indian"
28258,"italian"
44113,"southern_us"
47328,"chinese"
33937,"filipino"
40399,"italian"
23562,"vietnamese"
12787,"greek"
13992,"japanese"
38992,"italian"
45269,"mexican"
15211,"indian"
34602,"southern_us"
41779,"chinese"
4179,"mexican"
37925,"japanese"
46161,"greek"
5512,"southern_us"
27845,"italian"
12024,"southern_us"
41072,"japanese"
17911,"spanish"
4237,"mexican"
40442,"greek"
15522,"mexican"
6804,"chinese"
43807,"thai"
21647,"southern_us"
22758,"italian"
32551,"southern_us"
20470,"southern_us"
20842,"southern_us"
43018,"southern_us"
45493,"greek"
42442,"southern_us"
14655,"southern_us"
32247,"southern_us"
32302,"italian"
42075,"mexican"
19949,"mexican"
23352,"greek"
48549,"southern_us"
15053,"japanese"
23490,"greek"
12080,"japanese"
41992,"chinese"
10618,"italian"
2870,"italian"
49226,"italian"
10052,"southern_us"
39400,"italian"
8410,"southern_us"
15752,"mexican"
18854,"greek"
28448,"indian"
27260,"greek"
1083,"southern_us"
21430,"greek"
46343,"japanese"
12493,"italian"
14251,"southern_us"
37764,"japanese"
3912,"southern_us"
28477,"greek"
25100,"southern_us"
44515,"southern_us"
36019,"southern_us"
44471,"southern_us"
27855,"indian"
47538,"southern_us"
16954,"mexican"
5730,"indian"
29892,"southern_us"
25581,"southern_us"
43708,"greek"
49152,"japanese"
40984,"mexican"
13050,"italian"
15031,"spanish"
42841,"southern_us"
16325,"southern_us"
1866,"southern_us"
29547,"japanese"
24281,"cajun_creole"
49183,"vietnamese"
41136,"mexican"
15790,"greek"
23832,"chinese"
4231,"southern_us"
5306,"southern_us"
40103,"mexican"
45908,"japanese"
34333,"indian"
19999,"mexican"
9304,"chinese"
11613,"southern_us"
30183,"greek"
14480,"filipino"
26493,"chinese"
46415,"italian"
23012,"indian"
2981,"spanish"
31371,"italian"
8119,"greek"
48376,"mexican"
42957,"southern_us"
18688,"spanish"
38876,"greek"
11197,"indian"
48216,"filipino"
24611,"indian"
16761,"french"
47345,"greek"
16477,"southern_us"
31855,"japanese"
403,"mexican"
48608,"southern_us"
1985,"greek"
36249,"jamaican"
27201,"filipino"
22141,"southern_us"
34166,"southern_us"
4721,"southern_us"
44230,"mexican"
21409,"greek"
29986,"southern_us"
15401,"greek"
32341,"greek"
46266,"italian"
6633,"southern_us"
42713,"southern_us"
9117,"southern_us"
16266,"italian"
36470,"southern_us"
16164,"indian"
34712,"japanese"
29117,"southern_us"
34991,"indian"
24906,"greek"
36954,"spanish"
29979,"greek"
16710,"italian"
48056,"italian"
24035,"greek"
32656,"indian"
45875,"southern_us"
1735,"indian"
35986,"greek"
45005,"southern_us"
46636,"filipino"
31507,"southern_us"
31348,"mexican"
28362,"indian"
33305,"southern_us"
36747,"southern_us"
39897,"southern_us"
27450,"chinese"
49579,"chinese"
24426,"southern_us"
11507,"indian"
6093,"chinese"
49338,"southern_us"
11560,"greek"
49597,"southern_us"
17865,"greek"
5995,"japanese"
9707,"southern_us"
6888,"japanese"
46148,"japanese"
19940,"southern_us"
34637,"southern_us"
14214,"japanese"
15805,"southern_us"
34328,"filipino"
27174,"southern_us"
24919,"southern_us"
33206,"mexican"
10745,"southern_us"
41550,"mexican"
5008,"southern_us"
10685,"mexican"
15287,"southern_us"
25701,"southern_us"
31525,"southern_us"
27096,"filipino"
36113,"japanese"
48480,"greek"
1944,"italian"
26314,"greek"
10478,"vietnamese"
15149,"greek"
5024,"japanese"
1676,"french"
2869,"greek"
20079,"japanese"
8053,"southern_us"
6212,"greek"
13557,"indian"
9735,"filipino"
39956,"spanish"
21569,"southern_us"
3269,"southern_us"
4461,"southern_us"
41598,"southern_us"
44612,"indian"
20150,"italian"
7278,"southern_us"
35809,"southern_us"
21612,"mexican"
20357,"italian"
23355,"southern_us"
27727,"italian"
34021,"southern_us"
9970,"japanese"
36438,"japanese"
12079,"southern_us"
22380,"chinese"
28065,"filipino"
49690,"greek"
48671,"greek"
18509,"southern_us"
8903,"greek"
23374,"chinese"
22475,"filipino"
28418,"southern_us"
42625,"southern_us"
44840,"italian"
42121,"indian"
2243,"indian"
18032,"chinese"
19392,"mexican"
25679,"french"
11223,"southern_us"
35867,"southern_us"
33842,"southern_us"
12676,"indian"
38377,"greek"
344,"southern_us"
11864,"greek"
16895,"indian"
3001,"indian"
19195,"japanese"
3635,"japanese"
23150,"southern_us"
17502,"southern_us"
16405,"japanese"
34160,"mexican"
34495,"southern_us"
18377,"southern_us"
18988,"mexican"
24880,"greek"
48302,"greek"
33358,"japanese"
20732,"japanese"
22094,"cajun_creole"
8638,"chinese"
35556,"mexican"
27248,"southern_us"
15746,"greek"
46404,"southern_us"
23323,"greek"
39018,"southern_us"
23510,"italian"
27710,"mexican"
30540,"indian"
48945,"southern_us"
37197,"chinese"
27343,"filipino"
29349,"southern_us"
38383,"southern_us"
46758,"mexican"
24859,"chinese"
18292,"mexican"
32450,"japanese"
35936,"chinese"
36789,"southern_us"
19804,"mexican"
16604,"italian"
585,"japanese"
29352,"indian"
48392,"italian"
44324,"greek"
5012,"japanese"
19487,"italian"
17263,"mexican"
26127,"greek"
39464,"indian"
4870,"chinese"
16171,"moroccan"
308,"indian"
19155,"southern_us"
18736,"brazilian"
43352,"southern_us"
24652,"italian"
44181,"greek"
36237,"indian"
30286,"greek"
4019,"italian"
20111,"southern_us"
35543,"greek"
25992,"southern_us"
8275,"mexican"
49613,"vietnamese"
45149,"southern_us"
38610,"indian"
18111,"southern_us"
35670,"italian"
30349,"chinese"
12034,"southern_us"
20729,"southern_us"
11458,"greek"
16423,"indian"
47404,"italian"
43875,"mexican"
43513,"southern_us"
21894,"italian"
9350,"greek"
18519,"southern_us"
4651,"spanish"
14831,"mexican"
32530,"thai"
44131,"indian"
36724,"southern_us"
20264,"southern_us"
4994,"indian"
47875,"southern_us"
1952,"southern_us"
6792,"southern_us"
44853,"italian"
13807,"jamaican"
14303,"greek"
27449,"southern_us"
20389,"french"
32028,"spanish"
9758,"mexican"
15295,"filipino"
14904,"greek"
9534,"greek"
46950,"greek"
15648,"greek"
44473,"indian"
29833,"spanish"
3015,"italian"
43675,"southern_us"
3329,"greek"
27359,"greek"
18163,"italian"
45238,"indian"
2146,"mexican"
17194,"italian"
15864,"greek"
6084,"japanese"
44220,"italian"
1843,"japanese"
4777,"japanese"
27182,"southern_us"
47648,"greek"
30068,"southern_us"
36696,"jamaican"
47909,"greek"
19016,"southern_us"
32683,"italian"
224,"italian"
2031,"southern_us"
26715,"thai"
23886,"mexican"
28724,"southern_us"
46037,"filipino"
38683,"filipino"
19328,"italian"
15324,"southern_us"
20480,"southern_us"
43132,"mexican"
25028,"spanish"
15859,"spanish"
13023,"southern_us"
27838,"southern_us"
3661,"southern_us"
35313,"greek"
45668,"southern_us"
3070,"japanese"
20607,"italian"
33560,"filipino"
43354,"greek"
19935,"italian"
45795,"southern_us"
42932,"mexican"
42059,"southern_us"
47601,"greek"
31240,"chinese"
5339,"southern_us"
8192,"greek"
4831,"filipino"
9134,"indian"
49500,"indian"
45456,"southern_us"
47506,"southern_us"
43238,"italian"
43910,"italian"
36829,"thai"
2771,"southern_us"
14712,"southern_us"
37718,"mexican"
5264,"indian"
26273,"british"
48641,"southern_us"
46990,"indian"
26575,"italian"
43906,"french"
30518,"mexican"
45950,"japanese"
15967,"italian"
25115,"southern_us"
15112,"greek"
34860,"southern_us"
32100,"greek"
11239,"chinese"
809,"greek"
9212,"spanish"
34741,"greek"
29409,"mexican"
39986,"greek"
21487,"southern_us"
36981,"greek"
19115,"southern_us"
37110,"mexican"
36185,"indian"
26244,"mexican"
18026,"thai"
36961,"italian"
14384,"southern_us"
6039,"southern_us"
31871,"southern_us"
35841,"southern_us"
16074,"southern_us"
39180,"japanese"
19331,"italian"
8658,"mexican"
49574,"greek"
25237,"southern_us"
6947,"italian"
5309,"italian"
35914,"southern_us"
14715,"filipino"
47994,"japanese"
11508,"indian"
41662,"southern_us"
39047,"indian"
22933,"southern_us"
5016,"chinese"
49449,"indian"
39029,"southern_us"
1721,"cajun_creole"
41864,"italian"
17358,"southern_us"
36847,"mexican"
34812,"indian"
5486,"filipino"
2492,"chinese"
45624,"spanish"
7576,"brazilian"
34773,"chinese"
16904,"chinese"
4279,"mexican"
38068,"italian"
7370,"greek"
23586,"southern_us"
48790,"mexican"
26717,"french"
32749,"greek"
42536,"greek"
5372,"japanese"
37143,"british"
37244,"italian"
27674,"indian"
778,"chinese"
14686,"southern_us"
9274,"southern_us"
37769,"southern_us"
12871,"southern_us"
38528,"southern_us"
32968,"southern_us"
6275,"southern_us"
4732,"southern_us"
9452,"indian"
29194,"indian"
16627,"russian"
5127,"italian"
26447,"italian"
11489,"italian"
23884,"french"
14545,"italian"
19620,"southern_us"
9771,"japanese"
21265,"mexican"
38249,"greek"
3483,"greek"
21262,"greek"
14605,"southern_us"
9448,"indian"
15750,"southern_us"
6413,"greek"
17585,"chinese"
10057,"greek"
29462,"chinese"
18943,"southern_us"
22591,"southern_us"
32048,"southern_us"
32249,"greek"
39578,"japanese"
21724,"spanish"
27119,"indian"
25094,"japanese"
41200,"irish"
33033,"mexican"
21389,"jamaican"
49103,"southern_us"
12519,"southern_us"
26913,"indian"
12460,"italian"
3397,"southern_us"
3502,"chinese"
42877,"cajun_creole"
249,"cajun_creole"
46008,"southern_us"
14185,"japanese"
20873,"greek"
11722,"greek"
24883,"indian"
3932,"greek"
25728,"southern_us"
16428,"southern_us"
7887,"southern_us"
48364,"chinese"
47197,"mexican"
28640,"southern_us"
16758,"japanese"
39135,"greek"
33302,"greek"
23677,"chinese"
25509,"mexican"
35746,"greek"
46195,"greek"
19788,"southern_us"
18888,"southern_us"
21153,"japanese"
44672,"southern_us"
48707,"greek"
2232,"southern_us"
36081,"filipino"
948,"italian"
24512,"greek"
24382,"southern_us"
40648,"southern_us"
48886,"southern_us"
21967,"mexican"
40119,"southern_us"
38221,"japanese"
49494,"cajun_creole"
17286,"japanese"
10421,"indian"
13088,"italian"
34348,"french"
15405,"indian"
15218,"southern_us"
40233,"vietnamese"
26098,"japanese"
17221,"mexican"
25198,"filipino"
22532,"thai"
41563,"southern_us"
2554,"japanese"
38170,"mexican"
29476,"greek"
33384,"greek"
5770,"chinese"
5628,"chinese"
44069,"greek"
18530,"greek"
22369,"indian"
9498,"greek"
26476,"italian"
29939,"greek"
9336,"indian"
26377,"mexican"
18442,"jamaican"
13470,"filipino"
34689,"southern_us"
11016,"southern_us"
28985,"indian"
25293,"southern_us"
569,"southern_us"
29992,"japanese"
20363,"mexican"
6981,"southern_us"
30154,"mexican"
39960,"southern_us"
25975,"southern_us"
4029,"indian"
49081,"greek"
7493,"southern_us"
10393,"southern_us"
6915,"italian"
42310,"italian"
15612,"mexican"
23160,"southern_us"
37897,"british"
44731,"italian"
3460,"southern_us"
29855,"greek"
31140,"chinese"
4481,"southern_us"
30882,"southern_us"
511,"southern_us"
1120,"spanish"
42651,"mexican"
18209,"southern_us"
38368,"southern_us"
31783,"chinese"
37589,"southern_us"
17752,"japanese"
37020,"indian"
19503,"jamaican"
2718,"southern_us"
28365,"southern_us"
45843,"spanish"
4514,"filipino"
4311,"southern_us"
41356,"greek"
12022,"southern_us"
6846,"southern_us"
8983,"mexican"
47589,"southern_us"
14859,"southern_us"
20035,"italian"
732,"thai"
38568,"southern_us"
10871,"chinese"
42540,"southern_us"
48782,"indian"
17988,"greek"
8147,"korean"
32029,"greek"
25598,"japanese"
8695,"chinese"
11213,"greek"
21053,"greek"
29154,"southern_us"
33691,"spanish"
32129,"italian"
43787,"chinese"
40642,"italian"
39782,"southern_us"
38430,"greek"
33438,"filipino"
31602,"southern_us"
17581,"greek"
25169,"japanese"
35755,"italian"
33544,"mexican"
34252,"indian"
30764,"southern_us"
44946,"italian"
716,"italian"
24668,"southern_us"
24270,"chinese"
13165,"italian"
33758,"southern_us"
3090,"vietnamese"
43987,"greek"
39021,"japanese"
44460,"greek"
29876,"southern_us"
17737,"southern_us"
36772,"greek"
18174,"southern_us"
20924,"southern_us"
39098,"italian"
32571,"mexican"
26957,"greek"
11363,"southern_us"
20736,"southern_us"
42639,"chinese"
43350,"southern_us"
15451,"italian"
45175,"japanese"
5652,"italian"
1569,"indian"
39036,"thai"
13673,"chinese"
1550,"mexican"
38553,"southern_us"
38594,"southern_us"
3220,"mexican"
24686,"chinese"
10863,"italian"
46683,"greek"
5113,"jamaican"
34967,"filipino"
15420,"mexican"
9607,"southern_us"
7190,"mexican"
7482,"japanese"
3928,"italian"
11288,"italian"
1948,"greek"
6590,"southern_us"
20275,"greek"
14212,"southern_us"
47990,"southern_us"
36653,"greek"
22436,"southern_us"
34790,"italian"
45752,"southern_us"
19159,"mexican"
14515,"french"
27510,"japanese"
38699,"indian"
34959,"southern_us"
7206,"southern_us"
2316,"italian"
18823,"mexican"
1909,"southern_us"
48313,"southern_us"
5844,"southern_us"
29975,"italian"
41091,"mexican"
9532,"southern_us"
46569,"greek"
10399,"chinese"
42934,"greek"
2688,"southern_us"
27095,"filipino"
12476,"southern_us"
23070,"jamaican"
9837,"italian"
45829,"japanese"
31887,"southern_us"
28518,"japanese"
47168,"southern_us"
45321,"indian"
20662,"italian"
9699,"italian"
41018,"indian"
705,"southern_us"
42898,"southern_us"
633,"indian"
31443,"mexican"
18613,"mexican"
19060,"southern_us"
17845,"southern_us"
1534,"indian"
41786,"thai"
31656,"southern_us"
17330,"mexican"
7048,"greek"
7938,"southern_us"
46208,"greek"
33759,"italian"
5526,"southern_us"
26943,"mexican"
20701,"italian"
35701,"thai"
36687,"greek"
21401,"southern_us"
376,"greek"
6980,"greek"
39402,"italian"
43095,"mexican"
18576,"greek"
39720,"indian"
17526,"italian"
27549,"southern_us"
27123,"greek"
22979,"southern_us"
46113,"japanese"
31557,"indian"
20414,"italian"
14487,"chinese"
24881,"italian"
17955,"southern_us"
39109,"mexican"
35576,"french"
25876,"southern_us"
24669,"mexican"
22261,"japanese"
832,"italian"
29742,"greek"
21381,"japanese"
34322,"greek"
7224,"chinese"
17978,"southern_us"
9438,"southern_us"
9458,"indian"
41045,"indian"
34614,"southern_us"
16651,"italian"
8230,"british"
39372,"southern_us"
39357,"greek"
44341,"italian"
42052,"southern_us"
45208,"chinese"
28626,"mexican"
48345,"chinese"
37791,"brazilian"
15227,"filipino"
24053,"japanese"
17716,"italian"
6087,"southern_us"
28000,"mexican"
4320,"spanish"
21783,"mexican"
16148,"mexican"
47562,"greek"
31541,"greek"
43574,"southern_us"
45475,"greek"
16953,"japanese"
5239,"chinese"
4595,"indian"
37279,"british"
33264,"italian"
30484,"mexican"
9200,"japanese"
7457,"chinese"
42413,"japanese"
18484,"thai"
20985,"mexican"
29503,"southern_us"
45242,"italian"
46953,"southern_us"
13948,"mexican"
1623,"greek"
33251,"spanish"
6148,"italian"
30392,"southern_us"
144,"mexican"
20602,"southern_us"
48085,"southern_us"
14896,"southern_us"
47518,"thai"
29161,"mexican"
39363,"mexican"
694,"southern_us"
3887,"southern_us"
12671,"southern_us"
31117,"southern_us"
14714,"mexican"
29993,"indian"
20639,"southern_us"
17665,"greek"
3969,"southern_us"
11014,"mexican"
19530,"southern_us"
17271,"japanese"
30457,"indian"
22989,"indian"
45756,"indian"
20297,"greek"
10942,"southern_us"
35686,"mexican"
13032,"greek"
7951,"cajun_creole"
20432,"southern_us"
17971,"mexican"
4128,"filipino"
7589,"southern_us"
18816,"chinese"
12650,"thai"
418,"indian"
36366,"japanese"
32991,"southern_us"
6424,"italian"
8134,"indian"
39280,"southern_us"
3091,"southern_us"
23382,"italian"
34090,"southern_us"
23320,"indian"
14962,"greek"
42047,"mexican"
44805,"japanese"
36584,"french"
3016,"southern_us"
6391,"southern_us"
38188,"mexican"
1784,"southern_us"
18300,"spanish"
3856,"italian"
41841,"chinese"
16837,"greek"
23687,"indian"
38118,"southern_us"
27801,"mexican"
17096,"chinese"
20235,"southern_us"
13288,"japanese"
26749,"italian"
19084,"southern_us"
35200,"southern_us"
41073,"greek"
28016,"greek"
18431,"greek"
22228,"mexican"
27456,"indian"
325,"italian"
6543,"greek"
7062,"southern_us"
49221,"southern_us"
44536,"southern_us"
24865,"indian"
26543,"filipino"
10096,"southern_us"
38273,"indian"
6710,"southern_us"
49243,"italian"
19624,"greek"
24435,"italian"
14883,"greek"
22516,"italian"
587,"greek"
40539,"japanese"
11208,"indian"
18273,"greek"
22762,"japanese"
13300,"spanish"
42245,"italian"
14177,"greek"
4184,"greek"
14277,"southern_us"
41308,"mexican"
34438,"greek"
9805,"chinese"
38007,"italian"
23919,"indian"
13945,"indian"
32279,"indian"
17456,"japanese"
47941,"southern_us"
32310,"italian"
44442,"greek"
14163,"italian"
27573,"italian"
777,"indian"
44116,"indian"
13347,"mexican"
29348,"vietnamese"
14219,"southern_us"
39983,"southern_us"
33682,"greek"
21443,"indian"
47642,"southern_us"
1759,"southern_us"
1205,"southern_us"
4794,"filipino"
17408,"southern_us"
34666,"southern_us"
40237,"greek"
13778,"italian"
41289,"italian"
3560,"southern_us"
35830,"japanese"
11151,"southern_us"
12789,"southern_us"
21166,"southern_us"
24716,"italian"
25586,"southern_us"
11046,"southern_us"
31793,"japanese"
28746,"spanish"
7226,"southern_us"
30991,"southern_us"
47476,"french"
30626,"southern_us"
49367,"southern_us"
35754,"indian"
4247,"southern_us"
49423,"italian"
22295,"indian"
2749,"southern_us"
685,"southern_us"
30988,"southern_us"
46285,"italian"
40492,"southern_us"
22264,"italian"
15921,"italian"
388,"southern_us"
33121,"indian"
35685,"japanese"
4416,"greek"
17725,"italian"
39525,"mexican"
27034,"filipino"
28470,"southern_us"
38953,"southern_us"
20045,"southern_us"
12896,"southern_us"
39573,"greek"
8838,"southern_us"
15399,"filipino"
39439,"southern_us"
26837,"chinese"
41220,"southern_us"
35968,"filipino"
24335,"italian"
10983,"japanese"
5516,"southern_us"
38894,"indian"
11887,"southern_us"
31306,"greek"
38578,"indian"
